user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected
,,,,,,,,,,,,,,,,,,,153,6800,4000,1.7,598,,,
,,,,,,,,,,,,,,,,,,,109,212,2300,0.09217391304347826,19,,,
,,,,,,,,,,,,,,,,,,,151,1600,7400,0.21621621621621623,85,,,
,,,,,,,,,,,,,,,,,,,0,323,986,0.3275862068965517,3,,,
,,,,,,,,,,,,,,,,,,,0,336,7500,0.0448,106,,,
,,,,,,,,,,,,,,,,,,,142,1100,17,64.70588235294117,41,,,
,,,,,,,,,,,,,,,,,,,11,978,7100,0.13774647887323943,20,,,
,,,,,,,,,,,,,,,,,,,0,141,346,0.407514450867052,181,,,
,,,,,,,,,,,,,,,,,,,135,2900,6500,0.4461538461538462,573,,,
,,,,,,,,,,,,,,,,,,,0,34,155,0.21935483870967742,1,,,
,,,,,,,,,,,,,,,,,,,131,693,342,2.026315789473684,12,,,
,,,,,,,,,,,,,,,,,,,157,1300,5800,0.22413793103448276,15300,,,
,,,,,,,,,,,,,,,,,,,22,314,7500,0.04186666666666667,26,,,
,,,,,,,,,,,,,,,,,,,59,163,258,0.6317829457364341,138,,,
,,,,,,,,,,,,,,,,,,,0,20,223,0.08968609865470852,2,,,
,,,,,,,,,,,,,,,,,,,20,96,488,0.19672131147540983,15,,,
,,,,,,,,,,,,,,,,,,,131,192,59,3.2542372881355934,82,,,
,,,,,,,,,,,,,,,,,,,151,975,7300,0.13356164383561644,69,,,
,,,,,,,,,,,,,,,,,,,160,206,221,0.9321266968325792,9,,,
,,,,,,,,,,,,,,,,,,,0,70,222,0.3153153153153153,1,,,
,,,,,,,,,,,,,,,,,,,49,238,166,1.4337349397590362,11,,,
,,,,,,,,,,,,,,,,,,,0,63,6400,0.00984375,1,,,
,,,,,,,,,,,,,,,,,,,153,790,3300,0.23939393939393938,2200,,,
,,,,,,,,,,,,,,,,,,,166,1500,7600,0.19736842105263158,1900,,,
,,,,,,,,,,,,,,,,,,,127,841,1100,0.7645454545454545,433,,,
,,,,,,,,,,,,,,,,,,,0,293,237,1.2362869198312236,2,,,
,,,,,,,,,,,,,,,,,,,15,1900,5100,0.37254901960784315,1300,,,
,,,,,,,,,,,,,,,,,,,139,1100,2700,0.4074074074074074,576,,,
,,,,,,,,,,,,,,,,,,,176,638,780,0.8179487179487179,136,,,
,,,,,,,,,,,,,,,,,,,50,283,786,0.36005089058524176,5,,,
,,,,,,,,,,,,,,,,,,,23,1400,388,3.6082474226804124,39,,,
,,,,,,,,,,,,,,,,,,,7,124,221,0.5610859728506787,88,,,
,,,,,,,,,,,,,,,,,,,0,47,227,0.20704845814977973,4,,,
,,,,,,,,,,,,,,,,,,,0,75,225,0.3333333333333333,0,,,
,,,,,,,,,,,,,,,,,,,148,215,62,3.467741935483871,51,,,
,,,,,,,,,,,,,,,,,,,0,218,138,1.5797101449275361,17,,,
,,,,,,,,,,,,,,,,,,,0,80,248,0.3225806451612903,30,,,
,,,,,,,,,,,,,,,,,,,0,188,7400,0.025405405405405406,3,,,
,,,,,,,,,,,,,,,,,,,0,338,959,0.3524504692387904,241,,,
,,,,,,,,,,,,,,,,,,,16,1800,4600,0.391304347826087,0,,,
,,,,,,,,,,,,,,,,,,,74,166,259,0.640926640926641,8,,,
,,,,,,,,,,,,,,,,,,,26,1300,924,1.406926406926407,480,,,
,,,,,,,,,,,,,,,,,,,155,2500,1200,2.0833333333333335,4100,,,
,,,,,,,,,,,,,,,,,,,126,1000,2600,0.38461538461538464,47,,,
,,,,,,,,,,,,,,,,,,,65,321,942,0.34076433121019106,172,,,
,,,,,,,,,,,,,,,,,,,20,209,722,0.2894736842105263,39,,,
,,,,,,,,,,,,,,,,,,,0,0,130,0.0,0,,,
,,,,,,,,,,,,,,,,,,,175,254,2700,0.09407407407407407,278,,,
,,,,,,,,,,,,,,,,,,,0,240,7300,0.03287671232876712,0,,,
,,,,,,,,,,,,,,,,,,,0,796,408,1.9509803921568627,174,,,
,,,,,,,,,,,,,,,,,,,0,433,3700,0.11702702702702703,20,,,
,,,,,,,,,,,,,,,,,,,0,52,5300,0.009811320754716982,2,,,
,,,,,,,,,,,,,,,,,,,138,2000,203,9.852216748768473,229,,,
,,,,,,,,,,,,,,,,,,,44,2600,2000,1.3,1000,,,
,,,,,,,,,,,,,,,,,,,0,237,7300,0.03246575342465753,10,,,
,,,,,,,,,,,,,,,,,,,0,736,7400,0.09945945945945946,8,,,
,,,,,,,,,,,,,,,,,,,138,199,128,1.5546875,16,,,
,,,,,,,,,,,,,,,,,,,172,48,237,0.20253164556962025,15,,,
,,,,,,,,,,,,,,,,,,,156,2300,6700,0.34328358208955223,81,,,
,,,,,,,,,,,,,,,,,,,39,183,274,0.6678832116788321,6,,,
,,,,,,,,,,,,,,,,,,,43,89,1100,0.0809090909090909,74,,,
,,,,,,,,,,,,,,,,,,,0,1,177,0.005649717514124294,0,,,
,,,,,,,,,,,,,,,,,,,116,1800,5100,0.35294117647058826,3100,,,
,,,,,,,,,,,,,,,,,,,160,14500,6000,2.4166666666666665,1300,,,
,,,,,,,,,,,,,,,,,,,0,203,7200,0.028194444444444446,10,,,
,,,,,,,,,,,,,,,,,,,10,976,944,1.0338983050847457,13,,,
,,,,,,,,,,,,,,,,,,,0,656,1700,0.38588235294117645,207,,,
,,,,,,,,,,,,,,,,,,,156,72,393,0.183206106870229,1,,,
,,,,,,,,,,,,,,,,,,,0,178,7300,0.024383561643835615,32,,,
,,,,,,,,,,,,,,,,,,,63,907,5500,0.16490909090909092,193,,,
,,,,,,,,,,,,,,,,,,,0,525,7200,0.07291666666666667,1,,,
,,,,,,,,,,,,,,,,,,,72,144,7300,0.019726027397260273,3,,,
,,,,,,,,,,,,,,,,,,,43,1200,4700,0.2553191489361702,23,,,
,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,
,,,,,,,,,,,,,,,,,,,65,364,908,0.4008810572687225,17,,,
,,,,,,,,,,,,,,,,,,,52,416,867,0.4798154555940023,59,,,
,,,,,,,,,,,,,,,,,,,0,1200,2000,0.6,2,,,
,,,,,,,,,,,,,,,,,,,16,49,158,0.310126582278481,4,,,
,,,,,,,,,,,,,,,,,,,0,680,990,0.6868686868686869,661,,,
,,,,,,,,,,,,,,,,,,,0,155,485,0.31958762886597936,36,,,
,,,,,,,,,,,,,,,,,,,16,257,774,0.33204134366925064,24,,,
,,,,,,,,,,,,,,,,,,,104,1000,483,2.070393374741201,126,,,
,,,,,,,,,,,,,,,,,,,0,356,1300,0.27384615384615385,249,,,
,,,,,,,,,,,,,,,,,,,45,937,722,1.2977839335180055,12,,,
,,,,,,,,,,,,,,,,,,,0,60,96,0.625,7,,,
,,,,,,,,,,,,,,,,,,,0,744,1100,0.6763636363636364,1400,,,
,,,,,,,,,,,,,,,,,,,0,452,625,0.7232,604,,,
,,,,,,,,,,,,,,,,,,,0,44,337,0.13056379821958458,3,,,
,,,,,,,,,,,,,,,,,,,151,749,6800,0.11014705882352942,1,,,
,,,,,,,,,,,,,,,,,,,158,364,610,0.5967213114754099,89,,,
,,,,,,,,,,,,,,,,,,,75,1900,7500,0.25333333333333335,296,,,
,,,,,,,,,,,,,,,,,,,116,2200,7500,0.29333333333333333,962,,,
,,,,,,,,,,,,,,,,,,,36,514,2300,0.2234782608695652,14,,,
,,,,,,,,,,,,,,,,,,,0,172,303,0.5676567656765676,1,,,
,,,,,,,,,,,,,,,,,,,167,749,861,0.8699186991869918,1700,,,
,,,,,,,,,,,,,,,,,,,166,832,1300,0.64,1200,,,
,,,,,,,,,,,,,,,,,,,150,66,257,0.25680933852140075,78,,,
,,,,,,,,,,,,,,,,,,,130,198,287,0.6898954703832753,34,,,
,,,,,,,,,,,,,,,,,,,0,1000,904,1.1061946902654867,971,,,
,,,,,,,,,,,,,,,,,,,251,700,669,1.046337817638266,13,,,
,,,,,,,,,,,,,,,,,,,112,4200,5000,0.84,397,,,
,,,,,,,,,,,,,,,,,,,66,631,1100,0.5736363636363636,77,,,
,,,,,,,,,,,,,,,,,,,0,45,308,0.1461038961038961,4,,,
,,,,,,,,,,,,,,,,,,,7,290,3200,0.090625,6,,,
,,,,,,,,,,,,,,,,,,,153,650,1500,0.43333333333333335,2200,,,
,,,,,,,,,,,,,,,,,,,178,1300,2000,0.65,331,,,
,,,,,,,,,,,,,,,,,,,22,449,503,0.8926441351888668,24,,,
,,,,,,,,,,,,,,,,,,,35,1200,2700,0.4444444444444444,351,,,
,,,,,,,,,,,,,,,,,,,0,29,52,0.5576923076923077,3,,,
,,,,,,,,,,,,,,,,,,,91,75,255,0.29411764705882354,2,,,
,,,,,,,,,,,,,,,,,,,115,210,548,0.38321167883211676,25,,,
,,,,,,,,,,,,,,,,,,,179,40,62,0.6451612903225806,6,,,
,,,,,,,,,,,,,,,,,,,99,40,4300,0.009302325581395349,1,,,
,,,,,,,,,,,,,,,,,,,211,191,909,0.21012101210121012,28,,,
,,,,,,,,,,,,,,,,,,,43,541,605,0.8942148760330578,169,,,
,,,,,,,,,,,,,,,,,,,27,2800,1300,2.1538461538461537,180,,,
,,,,,,,,,,,,,,,,,,,104,222,1200,0.185,4,,,
,,,,,,,,,,,,,,,,,,,15,515,1100,0.4681818181818182,303,,,
,,,,,,,,,,,,,,,,,,,0,832,790,1.0531645569620254,25,,,
,,,,,,,,,,,,,,,,,,,129,1200,7500,0.16,49,,,
,,,,,,,,,,,,,,,,,,,46,1200,486,2.4691358024691357,256,,,
,,,,,,,,,,,,,,,,,,,0,572,1600,0.3575,100,,,
,,,,,,,,,,,,,,,,,,,66,639,3200,0.1996875,92,,,
,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0,,,
,,,,,,,,,,,,,,,,,,,166,1300,727,1.7881705639614855,963,,,
,,,,,,,,,,,,,,,,,,,191,1000,1700,0.5882352941176471,78,,,
,,,,,,,,,,,,,,,,,,,146,78,236,0.3305084745762712,36,,,
,,,,,,,,,,,,,,,,,,,0,70,6400,0.0109375,0,,,
,,,,,,,,,,,,,,,,,,,15,608,3200,0.19,53,,,
,,,,,,,,,,,,,,,,,,,160,1700,5400,0.3148148148148148,53,,,
,,,,,,,,,,,,,,,,,,,0,137,980,0.13979591836734695,22,,,
,,,,,,,,,,,,,,,,,,,17,1500,1000,1.5,8,,,
,,,,,,,,,,,,,,,,,,,0,264,630,0.41904761904761906,79,,,
,,,,,,,,,,,,,,,,,,,0,119,344,0.34593023255813954,22,,,
,,,,,,,,,,,,,,,,,,,0,27,7400,0.0036486486486486487,29,,,
,,,,,,,,,,,,,,,,,,,42,658,621,1.0595813204508857,209,,,
,,,,,,,,,,,,,,,,,,,32,2700,4500,0.6,15,,,
,,,,,,,,,,,,,,,,,,,12,56,6700,0.00835820895522388,2,,,
,,,,,,,,,,,,,,,,,,,35,110,7400,0.014864864864864866,10,,,
,,,,,,,,,,,,,,,,,,,147,221,406,0.5443349753694581,302,,,
,,,,,,,,,,,,,,,,,,,170,851,6800,0.12514705882352942,250,,,
,,,,,,,,,,,,,,,,,,,0,857,7400,0.11581081081081081,21,,,
,,,,,,,,,,,,,,,,,,,0,753,825,0.9127272727272727,131,,,
,,,,,,,,,,,,,,,,,,,0,60,363,0.1652892561983471,9,,,
,,,,,,,,,,,,,,,,,,,0,128,140,0.9142857142857143,28,,,
,,,,,,,,,,,,,,,,,,,16,1200,1500,0.8,234,,,
,,,,,,,,,,,,,,,,,,,109,653,1100,0.5936363636363636,197,,,
,,,,,,,,,,,,,,,,,,,0,364,1300,0.28,132,,,
,,,,,,,,,,,,,,,,,,,110,1200,6100,0.19672131147540983,2200,,,
,,,,,,,,,,,,,,,,,,,164,293,158,1.8544303797468353,49,,,
,,,,,,,,,,,,,,,,,,,0,91,7400,0.012297297297297297,3,,,
,,,,,,,,,,,,,,,,,,,148,144,656,0.21951219512195122,16,,,
,,,,,,,,,,,,,,,,,,,116,504,2500,0.2016,42,,,
,,,,,,,,,,,,,,,,,,,225,1300,5900,0.22033898305084745,20,,,
,,,,,,,,,,,,,,,,,,,32,280,1100,0.2545454545454545,7,,,
,,,,,,,,,,,,,,,,,,,150,3400,1700,2.0,1300,,,
,,,,,,,,,,,,,,,,,,,165,882,2800,0.315,928,,,
,,,,,,,,,,,,,,,,,,,0,37,106,0.3490566037735849,2,,,
,,,,,,,,,,,,,,,,,,,0,93,7000,0.013285714285714286,0,,,
,,,,,,,,,,,,,,,,,,,0,56,7300,0.007671232876712329,0,,,
,,,,,,,,,,,,,,,,,,,72,262,7400,0.035405405405405405,0,,,
,,,,,,,,,,,,,,,,,,,128,2300,3700,0.6216216216216216,196,,,
,,,,,,,,,,,,,,,,,,,98,132,282,0.46808510638297873,17,,,
,,,,,,,,,,,,,,,,,,,0,762,1800,0.42333333333333334,815,,,
,,,,,,,,,,,,,,,,,,,13,1400,3300,0.42424242424242425,3400,,,
,,,,,,,,,,,,,,,,,,,0,15,132,0.11363636363636363,2,,,
,,,,,,,,,,,,,,,,,,,0,920,3700,0.24864864864864866,384,,,
,,,,,,,,,,,,,,,,,,,0,566,2900,0.19517241379310346,108,,,
,,,,,,,,,,,,,,,,,,,176,3500,1800,1.9444444444444444,2000,,,
,,,,,,,,,,,,,,,,,,,142,829,7200,0.11513888888888889,90,,,
,,,,,,,,,,,,,,,,,,,104,313,2300,0.13608695652173913,8,,,
,,,,,,,,,,,,,,,,,,,9,295,2500,0.118,0,,,
,,,,,,,,,,,,,,,,,,,0,95,74,1.2837837837837838,1,,,
,,,,,,,,,,,,,,,,,,,146,13300,1700,7.823529411764706,294,,,
,,,,,,,,,,,,,,,,,,,0,403,480,0.8395833333333333,42,,,
,,,,,,,,,,,,,,,,,,,0,34,14,2.4285714285714284,3,,,
,,,,,,,,,,,,,,,,,,,124,271,175,1.5485714285714285,48,,,
,,,,,,,,,,,,,,,,,,,0,2000,6000,0.3333333333333333,2,,,
,,,,,,,,,,,,,,,,,,,155,4600,5000,0.92,554,,,
,,,,,,,,,,,,,,,,,,,124,175,696,0.2514367816091954,27,,,
,,,,,,,,,,,,,,,,,,,86,996,1000,0.996,239,,,
,,,,,,,,,,,,,,,,,,,45,105,786,0.13358778625954199,67,,,
,,,,,,,,,,,,,,,,,,,156,156,7,22.285714285714285,18,,,
,,,,,,,,,,,,,,,,,,,143,108,238,0.453781512605042,94,,,
,,,,,,,,,,,,,,,,,,,102,902,523,1.7246653919694073,1200,,,
,,,,,,,,,,,,,,,,,,,0,368,1100,0.33454545454545453,71,,,
,,,,,,,,,,,,,,,,,,,8,167,1100,0.15181818181818182,14,,,
,,,,,,,,,,,,,,,,,,,0,209,979,0.21348314606741572,1,,,
,,,,,,,,,,,,,,,,,,,148,642,2400,0.2675,8,,,
,,,,,,,,,,,,,,,,,,,0,175,300,0.5833333333333334,105,,,
,,,,,,,,,,,,,,,,,,,0,35,7500,0.004666666666666667,0,,,
,,,,,,,,,,,,,,,,,,,0,211,2400,0.08791666666666667,27,,,
,,,,,,,,,,,,,,,,,,,119,281,790,0.3556962025316456,109,,,
,,,,,,,,,,,,,,,,,,,0,21,106,0.19811320754716982,1,,,
,,,,,,,,,,,,,,,,,,,8,401,772,0.5194300518134715,12,,,
,,,,,,,,,,,,,,,,,,,0,47,309,0.15210355987055016,2,,,
,,,,,,,,,,,,,,,,,,,0,194,7300,0.026575342465753424,11,,,
,,,,,,,,,,,,,,,,,,,97,122,208,0.5865384615384616,2,,,
,,,,,,,,,,,,,,,,,,,168,1200,7100,0.16901408450704225,25,,,
,,,,,,,,,,,,,,,,,,,106,336,2200,0.15272727272727274,89,,,
,,,,,,,,,,,,,,,,,,,108,941,1400,0.6721428571428572,426,,,
,,,,,,,,,,,,,,,,,,,0,366,7300,0.05013698630136986,0,,,
,,,,,,,,,,,,,,,,,,,156,342,962,0.35550935550935553,112,,,
,,,,,,,,,,,,,,,,,,,165,227,547,0.4149908592321755,47,,,
,,,,,,,,,,,,,,,,,,,116,873,3200,0.2728125,786,,,
,,,,,,,,,,,,,,,,,,,25,307,246,1.2479674796747968,89,,,
,,,,,,,,,,,,,,,,,,,106,2500,1700,1.4705882352941178,18,,,
,,,,,,,,,,,,,,,,,,,0,112,7400,0.015135135135135135,18,,,
,,,,,,,,,,,,,,,,,,,121,86,206,0.4174757281553398,6,,,
,,,,,,,,,,,,,,,,,,,114,80,257,0.311284046692607,82,,,
,,,,,,,,,,,,,,,,,,,0,1,42,0.023809523809523808,1,,,
,,,,,,,,,,,,,,,,,,,111,862,1300,0.6630769230769231,97,,,
,,,,,,,,,,,,,,,,,,,0,4,167,0.023952095808383235,0,,,
,,,,,,,,,,,,,,,,,,,95,41600,23,1808.695652173913,1600,,,
,,,,,,,,,,,,,,,,,,,22,299,474,0.630801687763713,125,,,
,,,,,,,,,,,,,,,,,,,109,1100,7500,0.14666666666666667,154,,,
,,,,,,,,,,,,,,,,,,,72,735,1000,0.735,2200,,,
,,,,,,,,,,,,,,,,,,,121,322,1400,0.23,126,,,
,,,,,,,,,,,,,,,,,,,93,976,7500,0.13013333333333332,429,,,
,,,,,,,,,,,,,,,,,,,0,212,1600,0.1325,19,,,
,,,,,,,,,,,,,,,,,,,0,109,314,0.3471337579617834,1,,,
,,,,,,,,,,,,,,,,,,,147,1400,4100,0.34146341463414637,351,,,
,,,,,,,,,,,,,,,,,,,98,116,155,0.7483870967741936,3,,,
,,,,,,,,,,,,,,,,,,,0,513,7000,0.07328571428571429,4,,,
,,,,,,,,,,,,,,,,,,,47,210,2800,0.075,7,,,
,,,,,,,,,,,,,,,,,,,70,597,354,1.6864406779661016,410,,,
,,,,,,,,,,,,,,,,,,,0,57,431,0.13225058004640372,8,,,
,,,,,,,,,,,,,,,,,,,0,193,7500,0.025733333333333334,0,,,
,,,,,,,,,,,,,,,,,,,136,477,773,0.6170763260025873,7,,,
,,,,,,,,,,,,,,,,,,,15,1500,2600,0.5769230769230769,5,,,
,,,,,,,,,,,,,,,,,,,0,136,384,0.3541666666666667,27,,,
,,,,,,,,,,,,,,,,,,,14,114,201,0.5671641791044776,7,,,
,,,,,,,,,,,,,,,,,,,0,315,538,0.5855018587360595,4,,,
,,,,,,,,,,,,,,,,,,,0,191,1700,0.11235294117647059,25,,,
,,,,,,,,,,,,,,,,,,,51,26,92,0.2826086956521739,48,,,
,,,,,,,,,,,,,,,,,,,118,253,1100,0.23,29,,,
,,,,,,,,,,,,,,,,,,,175,214,7400,0.02891891891891892,13,,,
,,,,,,,,,,,,,,,,,,,92,164,350,0.4685714285714286,9,,,
,,,,,,,,,,,,,,,,,,,0,640,574,1.1149825783972125,84,,,
,,,,,,,,,,,,,,,,,,,138,1100,697,1.5781922525107603,33,,,
,,,,,,,,,,,,,,,,,,,0,1100,748,1.4705882352941178,3,,,
,,,,,,,,,,,,,,,,,,,0,124,205,0.6048780487804878,1,,,
,,,,,,,,,,,,,,,,,,,0,144,991,0.14530776992936428,38,,,
,,,,,,,,,,,,,,,,,,,150,61,7400,0.008243243243243244,3,,,
,,,,,,,,,,,,,,,,,,,0,471,2200,0.21409090909090908,297,,,
,,,,,,,,,,,,,,,,,,,0,53,173,0.3063583815028902,2,,,
,,,,,,,,,,,,,,,,,,,0,26,1600,0.01625,0,,,
,,,,,,,,,,,,,,,,,,,31,407,1600,0.254375,49,,,
,,,,,,,,,,,,,,,,,,,0,421,1600,0.263125,77,,,
,,,,,,,,,,,,,,,,,,,37,331,669,0.4947683109118087,20,,,
,,,,,,,,,,,,,,,,,,,42,228,7400,0.030810810810810812,0,,,
,,,,,,,,,,,,,,,,,,,0,66,162,0.4074074074074074,4,,,
,,,,,,,,,,,,,,,,,,,77,194,56,3.4642857142857144,1,,,
,,,,,,,,,,,,,,,,,,,0,488,6100,0.08,6,,,
,,,,,,,,,,,,,,,,,,,0,77,7300,0.010547945205479452,0,,,
,,,,,,,,,,,,,,,,,,,16,23,105,0.21904761904761905,1,,,
,,,,,,,,,,,,,,,,,,,132,1700,2700,0.6296296296296297,86,,,
,,,,,,,,,,,,,,,,,,,106,478,2000,0.239,96,,,
,,,,,,,,,,,,,,,,,,,132,233,796,0.292713567839196,21,,,
,,,,,,,,,,,,,,,,,,,0,661,2000,0.3305,12,,,
,,,,,,,,,,,,,,,,,,,162,577,430,1.341860465116279,145,,,
,,,,,,,,,,,,,,,,,,,0,38,7000,0.0054285714285714284,1,,,
,,,,,,,,,,,,,,,,,,,0,128,99,1.292929292929293,1,,,
,,,,,,,,,,,,,,,,,,,0,327,1300,0.25153846153846154,13,,,
,,,,,,,,,,,,,,,,,,,89,1200,4800,0.25,12,,,
,,,,,,,,,,,,,,,,,,,0,107,309,0.34627831715210355,1,,,
,,,,,,,,,,,,,,,,,,,0,588,123,4.780487804878049,6,,,
,,,,,,,,,,,,,,,,,,,21,783,806,0.9714640198511166,5,,,
,,,,,,,,,,,,,,,,,,,0,926,7200,0.12861111111111112,3,,,
,,,,,,,,,,,,,,,,,,,0,130,7300,0.01780821917808219,0,,,
,,,,,,,,,,,,,,,,,,,81,118,6600,0.01787878787878788,7,,,
,,,,,,,,,,,,,,,,,,,56,289,362,0.7983425414364641,48,,,
,,,,,,,,,,,,,,,,,,,130,654,530,1.2339622641509433,107,,,
,,,,,,,,,,,,,,,,,,,0,318,1200,0.265,62,,,
,,,,,,,,,,,,,,,,,,,130,74,402,0.18407960199004975,8,,,
,,,,,,,,,,,,,,,,,,,37,402,866,0.46420323325635104,11,,,
,,,,,,,,,,,,,,,,,,,89,571,3400,0.16794117647058823,54,,,
,,,,,,,,,,,,,,,,,,,0,304,354,0.8587570621468926,42,,,
,,,,,,,,,,,,,,,,,,,49,42,357,0.11764705882352941,21,,,
,,,,,,,,,,,,,,,,,,,50,367,1200,0.30583333333333335,6,,,
,,,,,,,,,,,,,,,,,,,106,750,561,1.3368983957219251,139,,,
,,,,,,,,,,,,,,,,,,,20,1100,542,2.029520295202952,3,,,
,,,,,,,,,,,,,,,,,,,4,493,535,0.9214953271028037,78,,,
,,,,,,,,,,,,,,,,,,,152,3100,3400,0.9117647058823529,1600,,,
,,,,,,,,,,,,,,,,,,,80,41,32,1.28125,47,,,
,,,,,,,,,,,,,,,,,,,167,445,7300,0.06095890410958904,77,,,
,,,,,,,,,,,,,,,,,,,55,876,544,1.6102941176470589,263,,,
,,,,,,,,,,,,,,,,,,,171,2400,1600,1.5,464,,,
,,,,,,,,,,,,,,,,,,,61,166,1700,0.0976470588235294,34,,,
,,,,,,,,,,,,,,,,,,,0,71,180,0.39444444444444443,3,,,
,,,,,,,,,,,,,,,,,,,0,3,158,0.0189873417721519,0,,,
,,,,,,,,,,,,,,,,,,,132,427,2300,0.18565217391304348,38,,,
,,,,,,,,,,,,,,,,,,,41,644,445,1.447191011235955,39,,,
,,,,,,,,,,,,,,,,,,,14,130,63,2.0634920634920637,8,,,
,,,,,,,,,,,,,,,,,,,25,561,1600,0.350625,15,,,
,,,,,,,,,,,,,,,,,,,0,43,306,0.14052287581699346,0,,,
,,,,,,,,,,,,,,,,,,,146,1900,1300,1.4615384615384615,175,,,
,,,,,,,,,,,,,,,,,,,115,547,1000,0.547,71,,,
,,,,,,,,,,,,,,,,,,,45,57,8,7.125,17,,,
,,,,,,,,,,,,,,,,,,,0,311,2000,0.1555,6,,,
,,,,,,,,,,,,,,,,,,,138,167,295,0.5661016949152542,10,,,
,,,,,,,,,,,,,,,,,,,11,364,549,0.663023679417122,6,,,
,,,,,,,,,,,,,,,,,,,0,117,662,0.17673716012084592,4,,,
,,,,,,,,,,,,,,,,,,,0,193,614,0.31433224755700323,14,,,
,,,,,,,,,,,,,,,,,,,0,246,7300,0.033698630136986304,7,,,
,,,,,,,,,,,,,,,,,,,0,92,668,0.1377245508982036,5,,,
,,,,,,,,,,,,,,,,,,,19,134,121,1.1074380165289257,24,,,
,,,,,,,,,,,,,,,,,,,3,389,217,1.792626728110599,19,,,
,,,,,,,,,,,,,,,,,,,150,1100,2900,0.3793103448275862,410,,,
,,,,,,,,,,,,,,,,,,,87,1400,932,1.502145922746781,187,,,
,,,,,,,,,,,,,,,,,,,0,802,2300,0.348695652173913,1,,,
,,,,,,,,,,,,,,,,,,,0,90,269,0.3345724907063197,10,,,
,,,,,,,,,,,,,,,,,,,46,161,822,0.19586374695863748,121,,,
,,,,,,,,,,,,,,,,,,,164,808,1500,0.5386666666666666,28,,,
,,,,,,,,,,,,,,,,,,,150,96,174,0.5517241379310345,7,,,
,,,,,,,,,,,,,,,,,,,0,361,1300,0.2776923076923077,113,,,
,,,,,,,,,,,,,,,,,,,38,1000,480,2.0833333333333335,13,,,
,,,,,,,,,,,,,,,,,,,110,358,2000,0.179,6,,,
,,,,,,,,,,,,,,,,,,,12,584,1700,0.34352941176470586,525,,,
,,,,,,,,,,,,,,,,,,,0,631,3000,0.21033333333333334,0,,,
,,,,,,,,,,,,,,,,,,,0,131,4300,0.030465116279069768,1,,,
,,,,,,,,,,,,,,,,,,,88,1600,1700,0.9411764705882353,100,,,
,,,,,,,,,,,,,,,,,,,0,88,654,0.1345565749235474,24,,,
,,,,,,,,,,,,,,,,,,,108,54,4300,0.012558139534883722,1,,,
,,,,,,,,,,,,,,,,,,,118,288,1500,0.192,39,,,
,,,,,,,,,,,,,,,,,,,81,308,2100,0.14666666666666667,153,,,
,,,,,,,,,,,,,,,,,,,0,135,239,0.5648535564853556,73,,,
,,,,,,,,,,,,,,,,,,,17,374,3000,0.12466666666666666,15,,,
,,,,,,,,,,,,,,,,,,,93,23,23,1.0,2,,,
,,,,,,,,,,,,,,,,,,,159,819,2100,0.39,29,,,
,,,,,,,,,,,,,,,,,,,62,1100,836,1.3157894736842106,60,,,
,,,,,,,,,,,,,,,,,,,85,2300,5500,0.41818181818181815,1000,,,
,,,,,,,,,,,,,,,,,,,0,762,1800,0.42333333333333334,29,,,
,,,,,,,,,,,,,,,,,,,0,140,185,0.7567567567567568,281,,,
,,,,,,,,,,,,,,,,,,,15,144,7300,0.019726027397260273,1,,,
,,,,,,,,,,,,,,,,,,,0,1400,7300,0.1917808219178082,194,,,
,,,,,,,,,,,,,,,,,,,0,50,640,0.078125,8,,,
,,,,,,,,,,,,,,,,,,,0,612,1700,0.36,6,,,
,,,,,,,,,,,,,,,,,,,134,369,1100,0.33545454545454545,70,,,
,,,,,,,,,,,,,,,,,,,0,155,766,0.20234986945169714,111,,,
,,,,,,,,,,,,,,,,,,,160,386,2300,0.16782608695652174,75,,,
,,,,,,,,,,,,,,,,,,,100,2400,4500,0.5333333333333333,1000,,,
,,,,,,,,,,,,,,,,,,,0,62,811,0.07644882860665844,1,,,
,,,,,,,,,,,,,,,,,,,0,44,599,0.07345575959933222,0,,,
,,,,,,,,,,,,,,,,,,,157,133,123,1.08130081300813,29,,,
,,,,,,,,,,,,,,,,,,,24,627,1300,0.4823076923076923,45,,,
,,,,,,,,,,,,,,,,,,,145,596,958,0.6221294363256785,295,,,
,,,,,,,,,,,,,,,,,,,0,93,378,0.24603174603174602,1,,,
,,,,,,,,,,,,,,,,,,,87,215,410,0.524390243902439,55,,,
,,,,,,,,,,,,,,,,,,,0,612,1300,0.4707692307692308,14,,,
,,,,,,,,,,,,,,,,,,,145,1200,7500,0.16,3700,,,
,,,,,,,,,,,,,,,,,,,30,315,459,0.6862745098039216,12,,,
,,,,,,,,,,,,,,,,,,,102,1,285,0.0035087719298245615,0,,,
,,,,,,,,,,,,,,,,,,,7,193,1500,0.12866666666666668,3,,,
,,,,,,,,,,,,,,,,,,,12,1300,926,1.4038876889848813,342,,,
